unit tests for ClassNeedle
p 1 (mm/int)
t 1 (C)
rh 1 (%)
u 1 (m/s)
Qsi 1 (W/m^2)
$ea ea(t, rh)
#############	p	t	rh	u	Qsi
2006	1	14	17	0	0.0	-4.74	82.98	1.36	64.28
2006	1	14	18	0	0.0	-5.3	85.11	1.38	10.02
2006	1	14	19	0	0.0	-5.72	85.77	1.45	0.0
2006	1	14	20	0	0.0	-6.0	84.91	1.29	0.0
2006	1	14	21	0	0.0	-6.26	84.45	0.83	0.0
2006	1	14	22	0	0.0	-6.4	83.62	0.23	0.0
2006	1	14	23	0	0.0	-6.47	83.34	0.38	0.0
2006	1	14	24	0	0.0	-6.55	83.7	0.84	0.0
2006	1	15	1	0	0.0	-6.59	87.23	0.7	0.0
2006	1	15	2	0	0.0	-6.69	87.49	0.92	0.0
2006	1	15	3	0	0.0	-6.81	87.82	1.35	0.0
2006	1	15	4	0	0.0	-6.89	88.26	1.77	0.0
2006	1	15	5	0	0.0	-6.89	88.49	1.8	0.0
2006	1	15	6	0	0.0	-6.85	87.02	1.64	0.0
2006	1	15	7	0	0.0	-6.85	85.59	1.64	0.0
2006	1	15	8	0	0.0	-6.88	85.5	1.64	0.0
2006	1	15	9	0	0.0	-6.84	85.81	1.7	0.0
2006	1	15	10	0	0.0	-6.63	85.85	1.63	1.13
2006	1	15	11	0	0.0	-6.17	85.05	1.35	27.77
2006	1	15	12	0	0.0	-5.47	82.78	1.15	57.22
2006	1	15	13	0	0.0	-3.67	77.22	0.88	144.16
2006	1	15	14	0	0.0	-2.74	74.52	0.93	159.98
2006	1	15	15	0	0.0	-2.24	73.55	0.97	139.91
2006	1	15	16	0	0.0	-1.88	72.85	1.1	128.48
2006	1	15	17	0	0.0	-2.09	75.26	1.29	90.71
2006	1	15	18	0	0.0	-3.01	80.61	1.79	19.15
2006	1	15	19	0	0.0	-4.33	85.27	2.47	0.0
2006	1	15	20	0	0.0	-4.88	84.52	3.24	0.0
2006	1	15	21	0	0.0	-4.92	80.5	3.67	0.0
2006	1	15	22	0	0.0	-4.98	73.71	3.65	0.0
2006	1	15	23	0	0.0	-5.33	67.4	3.62	0.0
2006	1	15	24	0	0.0	-5.96	63.95	3.69	0.0
2006	1	16	1	0	0.5	-6.73	77.73	3.48	0.0
2006	1	16	2	0	0.0	-7.32	75.68	3.75	0.0
2006	1	16	3	0	0.12	-7.78	70.31	3.67	0.0
2006	1	16	4	0	0.12	-8.16	65.01	3.39	0.0
2006	1	16	5	0	0.0	-8.64	62.55	3.14	0.0
2006	1	16	6	0	0.12	-9.2	62.33	3.01	0.0
2006	1	16	7	0	0.0	-9.77	63.31	2.62	0.0
2006	1	16	8	0	0.12	-10.39	65.27	2.36	0.0
2006	1	16	9	0	0.0	-10.82	66.6	2.4	0.0
2006	1	16	10	0	0.0	-11.03	67.03	2.33	2.62
2006	1	16	11	0	0.0	-10.0	63.29	1.86	71.7
2006	1	16	12	0	0.0	-7.79	55.52	1.51	174.56
2006	1	16	13	0	0.0	-5.13	50.33	1.35	248.93
2006	1	16	14	0	0.0	-3.53	45.16	0.93	282.83
2006	1	16	15	0	0.0	-2.57	42.02	0.69	270.11
2006	1	16	16	0	0.0	-2.31	41.23	0.35	211.75
2006	1	16	17	0	0.0	-2.94	44.99	0.02	121.46
2006	1	16	18	0	0.0	-4.6	50.86	0.1	21.0
2006	1	16	19	0	0.0	-5.85	54.42	0.11	0.0
